TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME,id
PPDM_GROUP_OWNER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2825
PPDM_DOMAIN,SOURCE,R_SOURCE,SOURCE,2826
PPDM_COLUMN,SOURCE,R_SOURCE,SOURCE,2827
PPDM_AUDIT_HISTORY_REM,SOURCE,R_SOURCE,SOURCE,2828
POOL_INSTRUMENT,SOURCE,R_SOURCE,SOURCE,2829
POOL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2830
PDEN_VOL_SUMMARY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2831
PDEN_COMPONENT,SOURCE,R_SOURCE,SOURCE,2832
PDEN_PROD_STRING_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2833
PDEN_PROD_STRING,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2834
PALEO_CLIMATE,SOURCE,R_SOURCE,SOURCE,2835
OBLIG_REMARK,SOURCE,R_SOURCE,SOURCE,2836
OBLIG_PAYMENT_RATE,SOURCE,R_SOURCE,SOURCE,2837
OBLIG_PAYMENT_INSTR,SOURCE,R_SOURCE,SOURCE,2838
OBLIGATION,SOURCE,R_SOURCE,SOURCE,2839
LITH_SAMPLE_DESC,SOURCE,R_SOURCE,SOURCE,2840
NOTIFICATION_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2841
NOTIFICATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2842
LITH_STRUCTURE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2843
LITH_SAMPLE_PREP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2844
LITH_SAMPLE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2845
LEGAL_GEODETIC_LOC,SOURCE,R_SOURCE,SOURCE,2846
LEGAL_FPS_LOC,SOURCE,R_SOURCE,SOURCE,2847
LAND_XREF,SOURCE,R_SOURCE,SOURCE,2848
LAND_UNIT_TRACT,SOURCE,R_SOURCE,SOURCE,2849
LAND_UNIT,SOURCE,R_SOURCE,SOURCE,2850
LAND_TRACT_FACTOR,SOURCE,R_SOURCE,SOURCE,2851
LAND_SIZE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2852
LAND_SALE_REQUEST,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2853
LAND_SALE_FEE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2854
LAND_RIGHT_WELL,SOURCE,R_SOURCE,SOURCE,2855
LAND_RIGHT_FIELD,SOURCE,R_SOURCE,SOURCE,2856
LAND_RIGHT,SOURCE,R_SOURCE,SOURCE,2857
LAND_ALIAS,SOURCE,R_SOURCE,SOURCE,2858
INT_SET_PARTNER,SOURCE,R_SOURCE,SOURCE,2859
INTEREST_SET,SOURCE,R_SOURCE,SOURCE,2860
INT_SET_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2861
HSE_INCIDENT_SET,SOURCE,R_SOURCE,SOURCE,2862
HSE_INCIDENT_EQUIP,SOURCE,R_SOURCE,SOURCE,2863
HSE_INCIDENT_CLASS,SOURCE,R_SOURCE,SOURCE,2864
HSE_INCIDENT_CLASS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2865
HSE_INCIDENT_CAUSE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2866
FOSSIL_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2867
FOSSIL_TAXON_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2868
FOSSIL_NAME_SET_FOSSIL,SOURCE,R_SOURCE,SOURCE,2869
FIELD_INSTRUMENT,SOURCE,R_SOURCE,SOURCE,2870
FOSSIL_NAME_SET_FOSSIL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2871
FOSSIL_EQUIVALENCE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2872
FOSSIL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2873
FACILITY_LIC_REMARK,SOURCE,R_SOURCE,SOURCE,2874
EQUIPMENT_SPEC_SET_SPEC,SOURCE,R_SOURCE,SOURCE,2875
FACILITY_BA_SERVICE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2876
EQUIPMENT_SPEC_SET_SPEC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2877
EQUIPMENT_MAINTAIN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2878
EQUIPMENT_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2879
ECOZONE_SET,SOURCE,R_SOURCE,SOURCE,2880
CONTRACT,SOURCE,R_SOURCE,SOURCE,2881
ENT_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2882
ECOZONE_HIERARCHY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2883
ECOZONE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2884
CS_PRINCIPAL_MERIDIAN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2885
CONTRACT_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2886
CONTEST_PARTY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2887
CLASS_LEVEL_XREF,SOURCE,R_SOURCE,SOURCE,2888
CLASS_LEVEL_TYPE,SOURCE,R_SOURCE,SOURCE,2889
CONSULT_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2890
CLASS_SYSTEM_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2891
CLASS_LEVEL_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2892
CLASS_LEVEL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2893
BUSINESS_ASSOCIATE,SOURCE,R_SOURCE,SOURCE,2894
BA_LICENSE_VIOLATION,SOURCE,R_SOURCE,SOURCE,2895
BA_LICENSE_COND_CODE,SOURCE,R_SOURCE,SOURCE,2896
BA_LICENSE_AREA,SOURCE,R_SOURCE,SOURCE,2897
AREA_CONTAIN,SOURCE,R_SOURCE,SOURCE,2898
BA_ORGANIZATION_COMP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2899
BA_LICENSE_VIOLATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2900
BA_LICENSE_REMARK,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2901
BA_LICENSE_AREA,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2902
BA_EMPLOYEE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2903
BA_ADDRESS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2904
WELL_MUD_SAMPLE,SOURCE,R_SOURCE,SOURCE,2905
WELL_MUD_PROPERTY,SOURCE,R_SOURCE,SOURCE,2906
AREA,SOURCE,R_SOURCE,SOURCE,2907
APPLICATION_COMPONENT,SOURCE,R_SOURCE,SOURCE,2908
WELL_MUD_SAMPLE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2909
AREA_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2910
WELL_DRILL_MUD_ADDITIVE,SOURCE,R_SOURCE,SOURCE,2911
WELL_DRILL_INT_DETAIL,SOURCE,R_SOURCE,SOURCE,2912
WELL_DRILL_ADD_INV,SOURCE,R_SOURCE,SOURCE,2913
WELL_DRILL_INT_DETAIL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2914
WELL_CORE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2915
WELL_ACTIVITY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2916
SAMPLE_OIL_ANAL_DETAIL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2917
PDEN_VOL_DISPOSITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2918
LITH_DESC_OTHER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2919
R_TREATMENT_TYPE,SOURCE,R_SOURCE,SOURCE,2920
R_SF_VESSEL_ROLE,SOURCE,R_SOURCE,SOURCE,2921
R_SF_SURFACE_TYPE,SOURCE,R_SOURCE,SOURCE,2922
R_PROJECT_COMP_TYPE,SOURCE,R_SOURCE,SOURCE,2923
R_SF_VEHICLE_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2924
R_PROJECT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2925
R_PROJECT_EQUIP_ROLE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2926
R_PPDM_RULE_XREF_COND,SOURCE,R_SOURCE,SOURCE,2927
R_OBLIG_XREF_TYPE,SOURCE,R_SOURCE,SOURCE,2928
R_LAND_OFFRING_STATUS,SOURCE,R_SOURCE,SOURCE,2929
R_LITH_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2930
R_LAND_COMPONENT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2931
R_FAC_PIPE_MATERIAL,SOURCE,R_SOURCE,SOURCE,2932
R_FAC_MAINT_STATUS_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2933
R_DRILL_TOOL_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2934
RM_SEIS_TRACE,SOURCE,R_SOURCE,SOURCE,2935
R_AREA_DESC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2936
RM_THESAURUS_WORD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2937
RM_DATA_STORE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2938
CS_COORDINATE_SYSTEM,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2939
CONT_PROVISION_TEXT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,2940
Z_WELL_WATER_ANALYSIS,SAMPLE_LOCATION,R_SAMPLE_LOCATION,SAMPLE_LOCATION,2941
Z_WELL_GAS_ANALYSIS,SAMPLE_LOCATION,R_SAMPLE_LOCATION,SAMPLE_LOCATION,2942
Z_PDEN_WATER_ANALYSIS,QUALITY,R_QUALITY,QUALITY,2943
Z_PDEN_VOL_BY_MONTH,AMEND_REASON,R_PDEN_AMEND_REASON,AMEND_REASON,2944
Z_PDEN_VOL_BY_DAY,VOLUME_METHOD,R_VOLUME_METHOD,VOLUME_METHOD,2945
WORK_ORDER_CONDITION,WORK_ORDER_CONDITION,R_WO_CONDITION,WORK_ORDER_CONDITION,2946
WELL_XREF,XREF_TYPE,R_WELL_XREF_TYPE,XREF_TYPE,2947
WELL_VERSION,ENVIRONMENT_TYPE,R_ENVIRONMENT,ENVIRONMENT_TYPE,2948
WELL_VERSION,PLOT_SYMBOL,R_PLOT_SYMBOL,PLOT_SYMBOL,2949
WELL_VERSION,TAX_CREDIT_CODE,R_TAX_CREDIT_CODE,TAX_CREDIT_CODE,2950
WELL_TREATMENT,TREATMENT_TYPE,R_TREATMENT_TYPE,TREATMENT_TYPE,2951
WELL_TEST_ANALYSIS,SALINITY_TYPE,R_SALINITY_TYPE,SALINITY_TYPE,2952
WELL_TEST,TEST_SUBTYPE,R_TEST_SUBTYPE,TEST_SUBTYPE,2953
WELL_SUPPORT_FACILITY,ENVIRONMENT_TYPE,R_ENVIRONMENT,ENVIRONMENT_TYPE,2954
WELL_STATUS,STATUS,R_WELL_STATUS,STATUS_TYPE,2955
WELL_PRESSURE_AOF,ANALYSIS_TYPE,R_AOF_ANALYSIS_TYPE,AOF_ANALYSIS_TYPE,2956
WELL_PERFORATION,COMPLETION_STATUS_TYPE,R_COMPLETION_STATUS,COMPLETION_STATUS,2957
WELL_PAYZONE,PAYZONE_TYPE,R_PAYZONE_TYPE,PAYZONE_TYPE,2958
WELL_PAYZONE,FLUID_TYPE,R_FLUID_TYPE,FLUID_TYPE,2959
WELL_NODE_VERSION,COORDINATE_QUALITY,R_COORD_QUALITY,COORDINATE_QUALITY,2960
WELL_NODE_VERSION,VERSION_TYPE,R_SP_POINT_VERSION_TYPE,VERSION_TYPE,2961
WELL_MUD_PROPERTY,MUD_PROPERTY,R_MUD_PROPERTY_CODE,MUD_PROPERTY,2962
WELL_LOG_TRIP,REPORT_LOG_DATUM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE,2963
WELL_LOG_CRV_CLS_XREF,XREF_TYPE,R_CURVE_XREF_TYPE,XREF_TYPE,2964
WELL_LICENSE_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,2965
WELL_DRILL_WEATHER,WIND_STRENGTH,R_WIND_STRENGTH,WIND_STRENGTH,2966
WELL_DRILL_REPORT,FILE_TIMEZONE,R_TIMEZONE,TIMEZONE,2967
WELL_DRILL_PERIOD_SERV,METRIC_CODE,R_WELL_SERV_METRIC_CODE,METRIC_CODE,2968
WELL_DRILL_PERIOD_CREW,CREW_POSITION,R_EMPLOYEE_POSITION,EMPLOYEE_POSITION,2969
WELL_DIR_SURVEY_GEOMETRY,GEOMETRY_FORMAT,R_GEOMETRY_FORMAT,GEOMETRY_FORMAT,2970
WELL_DIR_SRVY,REPORT_PERM_DATUM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE,2971
WELL_CORE_SAMPLE_ANAL,K90_QUALIFIER,R_OPERAND_QUALIFIER,OPERAND_QUALIFIER,2972
WELL_CORE_DESCRIPTION,POROSITY_TYPE,R_POROSITY_TYPE,POROSITY_TYPE,2973
WELL_CORE_DESCRIPTION,SHOW_TYPE,R_SHOW_TYPE,SHOW_TYPE,2974
WELL_CORE,CORE_SHOW_TYPE,R_SHOW_TYPE,SHOW_TYPE,2975
WELL_ACTIVITY_DURATION,DOWNTIME_TYPE,R_WELL_DOWNTIME_TYPE,DOWNTIME_TYPE,2976
WELL_ACTIVITY_COMPONENT,COMPONENT_TYPE,R_WELL_ACTIVITY_COMP_TYPE,WELL_ACTIVITY_COMPONENT_TYPE,2977
WELL_ACTIVITY,LOST_CIRC_SEVERITY,R_SEVERITY,SEVERITY,2978
WELL,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE,2979
WELL,GROUND_ELEV_TYPE,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE,2980
WELL,CURRENT_STATUS,R_WELL_STATUS,STATUS,2981
STRAT_WELL_INTERP_AGE,STRAT_AGE_METHOD,R_STRAT_AGE_METHOD,STRAT_AGE_METHOD,2982
STRAT_FIELD_SECTION,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,2983
STRAT_FIELD_SECTION,STRAT_INTERPRET_METHOD,R_STRAT_INTERP_METHOD,STRAT_INTERPRET_METHOD,2984
STRAT_FIELD_SECTION,PICK_VERSION_TYPE,R_PICK_VERSION_TYPE,PICK_VERSION_TYPE,2985
STRAT_FIELD_SECTION,PICK_LOCATION,R_PICK_LOCATION,PICK_LOCATION,2986
STRAT_FIELD_NODE,NODE_LOC_TYPE,R_STRAT_FLD_NODE_LOC,NODE_LOC_TYPE,2987
STRAT_FIELD_GEOMETRY,GEOMETRY_FORMAT,R_GEOMETRY_FORMAT,GEOMETRY_FORMAT,2988
STRAT_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,2989
SP_ZONE_DEFIN_XREF,XREF_REASON,R_SP_ZONE_DEFIN__XREF,XREF_REASON,2990
SP_POINT_VERSION,LOCATION_QUALIFIER,R_LOCATION_QUALIFIER,LOCATION_QUALIFIER,2991
SP_POINT_VERSION,NORTH_TYPE,R_NORTH,NORTH_TYPE,2992
SP_PARCEL_LIBYA,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION,2993
SP_PARCEL_CONGRESS,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION,2994
SP_PARCEL_CONGRESS,SECTION_TYPE,R_SECTION_TYPE,SECTION_TYPE,2995
SP_PARCEL_CARTER,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION,2996
SP_GEOMETRY,GEOMETRY_FORMAT,R_GEOMETRY_FORMAT,GEOMETRY_FORMAT,2997
SPATIAL_DESCRIPTION,SPATIAL_DESC_TYPE,R_SPATIAL_DESC_TYPE,SPATIAL_DESC_TYPE,2998
SF_RIG,DESANDER_TYPE,R_RIG_DESANDER_TYPE,DESANDER_TYPE,2999
SF_ELECTRIC,ELECTRIC_FACILITY_TYPE,R_SF_ELECTRIC_TYPE,ELECTRIC_FACILITY_TYPE,3000
SF_BA_SERVICE,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY,3001
SF_AIRSTRIP,AIRSTRIP_TYPE,R_SF_AIRSTRIP_TYPE,AIRSTRIP_TYPE,3002
SEIS_STREAMER_BUILD,COMPONENT_TYPE,R_STREAMER_COMP,COMPONENT_TYPE,3003
SEIS_SEGMENT,SEIS_DIMENSION,R_SEIS_DIMENSION,SEIS_DIMENSION,3004
SEIS_PROC_STEP,STEP_NAME,R_SEIS_PROC_STEP_NAME,STEP_NAME,3005
SEIS_LICENSE_COND,CONDITION_TYPE,R_SEIS_LIC_COND_CODE,CONDITION_CODE,3006
SEIS_LICENSE_COND,CONDITION_TYPE,R_SEIS_LIC_COND_CODE,CONDITION_TYPE,3007
SEIS_LICENSE_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID,3008
SEIS_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,3009
SEIS_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE,3010
SAMPLE_ANAL_COMPONENT,WELL_TEST_TYPE,R_WELL_TEST_TYPE,WELL_TEST_TYPE,3011
RM_PHYS_ITEM_STORE,PHYSICAL_ITEM_STATUS,R_PHYSICAL_ITEM_STATUS,PHYSICAL_ITEM_STATUS,3012
RM_PHYSICAL_ITEM,MEDIA_TYPE,R_MEDIA_TYPE,MEDIA_TYPE,3013
RM_INFO_ITEM_STATUS,STATUS_TYPE,R_RMII_STATUS,STATUS_TYPE,3014
RM_INFO_ITEM_DESC,METADATA_CODE,R_RMII_METADATA_CODE,METADATA_CODE,3015
RM_INFO_ITEM_DESC,METADATA_CODE,R_RMII_METADATA_CODE,METADATA_TYPE,3016
RM_INFO_ITEM_DESC,DESCRIPTION_TYPE,R_RMII_DESC_TYPE,DESCRIPTION_TYPE,3017
RM_DATA_STORE_ITEM,ITEM_CATEGORY,R_ITEM_SUB_CATEGORY,ITEM_CATEGORY,3018
RM_DATA_STORE_HIER_LEVEL,DATA_STORE_TYPE,R_DATA_STORE_TYPE,DATA_STORE_TYPE,3019
RESTRICTION,RESTRICTION_TYPE,R_REST_TYPE,RESTRICTION_TYPE,3020
RESERVE_ENTITY,UPDATE_SCHEDULE,R_PERIOD_TYPE,PERIOD_TYPE,3021
RESERVE_CLASS,CONFIDENCE_TYPE,R_RESENT_CONFIDENCE,CONFIDENCE_TYPE,3022
RESENT_REVISION_CAT,CATEGORY_TYPE,R_RESENT_REV_CAT,CATEGORY_TYPE,3023
RATE_SCHEDULE,PAY_METHOD,R_PAY_METHOD,PAY_METHOD,3024
PR_STR_FORM_COMPLETION,COMPLETION_STATUS,R_COMPLETION_STATUS,COMPLETION_STATUS,3025
PROJ_STEP_CONDITION,PROJECT_TYPE,R_PROJECT_CONDITION,PROJECT_TYPE,3026
PROJECT_STEP_XREF,STEP_XREF_TYPE,R_PROJ_STEP_XREF_TYPE,PROJECT_STEP_XREF_TYPE,3027
PROD_STR_STAT_HIST,STATUS,R_PROD_STRING_STATUS,STATUS,3028
PROD_STRING_FORMATION,CURRENT_STATUS,R_WELL_STATUS,STATUS,3029
PROD_STRING_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID,3030
PROD_STRING,STATUS_TYPE,R_WELL_STATUS,STATUS_TYPE,3031
PROD_STRING,CURRENT_STATUS,R_WELL_STATUS,STATUS_TYPE,3032
PROD_LEASE_UNIT,LEASE_UNIT_TYPE,R_LEASE_UNIT_TYPE,LEASE_UNIT_TYPE,3033
PPDM_SYSTEM_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,3034
PPDM_SCHEMA_GROUP,SCHEMA_GROUP_TYPE,R_PPDM_SCHEMA_GROUP,SCHEMA_GROUP_TYPE,3035
PPDM_SCHEMA_ENTITY_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID,3036
PPDM_RULE_ENFORCEMENT,RULE_FAIL_RESULT,R_PPDM_FAIL_RESULT,RULE_FAIL_RESULT,3037
PPDM_RULE_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,3038
PPDM_RULE,USE_CONDITION_TYPE,R_PPDM_RULE_USE_COND,USE_CONDITION_TYPE,3039
PPDM_QUANTITY_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,3040
PPDM_GROUP_OWNER,OWNER_ROLE,R_PPDM_OWNER_ROLE,OWNER_ROLE,3041
PPDM_GROUP_OBJECT,OBJECT_TYPE,R_PPDM_OBJECT_TYPE,OBJECT_TYPE,3042
PPDM_CODE_VERSION_USE,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,3043
PPDM_AUDIT_HISTORY,RETENTION_PERIOD,R_RETENTION_PERIOD,RETENTION_PERIOD,3044
PDEN_VOL_DISPOSITION,ACTIVITY_TYPE,R_ACTIVITY_TYPE,ACTIVITY_TYPE,3045
PDEN_MATERIAL_BAL,CLOSE_MONTH,R_MONTH,MONTH,3046
PDEN_ALLOC_FACTOR,PERIOD_TYPE,R_PERIOD_TYPE,PERIOD_TYPE,3047
PDEN,PDEN_STATUS_TYPE,R_PDEN_STATUS,PDEN_STATUS,3048
PALEO_SUM_COMP,PALEO_SUMMARY_COMPONENT_TYPE,R_PAL_SUM_COMP_TYPE,PALEO_SUMMARY_COMPONENT_TYPE,3049
OBLIG_REMARK,REMARK_TYPE,R_OBLIG_REMARK_TYPE,REMARK_TYPE,3050
OBLIG_PAYMENT,PAYMENT_TYPE,R_PAYMENT_TYPE,PAYMENT_TYPE,3051
OBLIG_BA_SERVICE,SERVICE_TYPE,R_BA_SERVICE_TYPE,BA_SERVICE_TYPE,3052
OBLIG_BA_SERVICE,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY,3053
OBLIGATION,PAYMENT_RESPONSIBILITY,R_OBLIG_PAY_RESP,PAYMENT_RESPONSIBILITY,3054
LITH_ROCK_COLOR,COLOR_ADJECTIVE,R_LITH_COLOR,COLOR,3055
LEGAL_FPS_LOC,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE,3056
LAND_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE,3057
LAND_AGREE_PART,LAND_AGREE_TYPE,R_LAND_AGREE_TYPE,LAND_AGREE_TYPE,3058
INT_SET_PARTNER,INTEREST_SET_ROLE,R_INT_SET_ROLE,INTEREST_SET_ROLE,3059
INSTRUMENT_DETAIL,INSTRUMENT_DETAIL_CODE,R_INST_DETAIL_CODE,INSTRUMENT_DETAIL_TYPE,3060
INSTRUMENT_DETAIL,REFERENCE_VALUE_TYPE,R_INST_DETAIL_REF_VALUE,REFERENCE_VALUE_TYPE,3061
INSTRUMENT_COMPONENT,INSTRUMENT_COMPONENT_TYPE,R_INSTRUMENT_COMP_TYPE,INSTRUMENT_COMPONENT_TYPE,3062
HSE_INCIDENT_DETAIL,DETAIL_TYPE,R_HSE_INCIDENT_DETAIL,DETAIL_TYPE,3063
HSE_INCIDENT_CAUSE,CAUSE_CODE,R_INCIDENT_CAUSE_CODE,CAUSE_CODE,3064
HSE_INCIDENT_CAUSE,CAUSE_CODE,R_INCIDENT_CAUSE_CODE,CAUSE_TYPE,3065
HSE_INCIDENT_BA,INVOLVED_BA_STATUS,R_EMPLOYEE_STATUS,EMPLOYEE_STATUS,3066
FIELD_VERSION,FIELD_TYPE,R_FIELD_TYPE,FIELD_TYPE,3067
FACILITY_XREF,FACILITY_XREF_TYPE,R_FACILITY_XREF_TYPE,FACILITY_XREF_TYPE,3068
FACILITY_STATUS,STATUS_TYPE,R_FACILITY_STATUS,STATUS_TYPE,3069
FACILITY_MAINT_STATUS,MAINTAIN_STATUS,R_FAC_MAINT_STATUS,MAINTAIN_STATUS_TYPE,3070
FACILITY_DESCRIPTION,SPEC_TYPE,R_FACILITY_SPEC_CODE,SPEC_CODE,3071
FACILITY_COMPONENT,FACILITY_COMPONENT_TYPE,R_FACILITY_COMP_TYPE,FACILITY_COMPONENT_TYPE,3072
EQUIPMENT_USE_STAT,EQUIP_USE_STAT_TYPE,R_EQUIP_USE_STAT_TYPE,EQUIP_USE_STAT_TYPE,3073
EQUIPMENT_STATUS,TIMEZONE,R_TIMEZONE,TIMEZONE,3074
EQUIPMENT_SPEC_SET_SPEC,REFERENCE_VALUE_TYPE,R_EQUIP_SPEC_REF_TYPE,REFERENCE_VALUE_TYPE,3075
EQUIPMENT_SPEC_SET,EQUIPMENT_TYPE,R_CAT_EQUIP_TYPE,CAT_EQUIP_TYPE,3076
ENT_COMPONENT,EXPIRY_ACTION,R_ENT_EXPIRY_ACTION,EXPIRY_ACTION,3077
CS_COORDINATE_SYSTEM,PROJECTION_TYPE,R_PROJECTION_TYPE,PROJECTION_TYPE,3078
CONT_STATUS,CONTRACT_STATUS,R_CONT_STATUS,CONTRACT_STATUS,3079
CONT_ALLOW_EXPENSE,ALLOW_EXPENSE_TYPE,R_ALLOWABLE_EXPENSE,ALLOWABLE_EXPENSE_TYPE,3080
CONT_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE,3081
CONT_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE,3082
CONSENT_COND,CONSENT_CONDITION,R_CONSENT_CONDITION,CONSENT_CONDITION,3083
CONSENT_COND,CONSENT_CONDITION,R_CONSENT_CONDITION,CONSENT_TYPE,3084
CLASS_LEVEL_DESC,DESC_TYPE,R_CLASS_DESC_PROPERTY,DESC_TYPE,3085
CAT_EQUIP_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID,3086
CAT_EQUIPMENT,CAT_EQUIP_GROUP,R_CAT_EQUIP_GROUP,CAT_EQUIP_GROUP,3087
CAT_EQUIPMENT,INSTALL_LOC_TYPE,R_EQUIP_INSTALL_LOC,INSTALL_LOC_TYPE,3088
