TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME
WELL_TREATMENT,WELL_TEST_SOURCE,WELL_TEST,SOURCE
WELL_TREATMENT,TEST_NUM,WELL_TEST,SOURCE
WELL_TEST_STRAT_UNIT,TEST_NUM,WELL_TEST,SOURCE
WELL_TEST_SHUTOFF,RUN_NUM,WELL_TEST,SOURCE
WELL_TEST_SHUTOFF,TEST_TYPE,WELL_TEST,TEST_TYPE
WELL_TEST_SHUTOFF,SOURCE,WELL_TEST,TEST_NUM
WELL_TEST_SHUTOFF,UWI,WELL_TEST,TEST_TYPE
WELL_TEST_REMARK,TEST_NUM,WELL_TEST,UWI
WELL_TEST_REMARK,TEST_TYPE,WELL_TEST,TEST_NUM
WELL_TEST_REMARK,UWI,WELL_TEST,TEST_NUM
WELL_TEST_RECOVERY,TEST_NUM,WELL_TEST,TEST_NUM
WELL_TEST_RECOVERY,RUN_NUM,WELL_TEST,RUN_NUM
WELL_TEST_RECOVERY,SOURCE,WELL_TEST,SOURCE
WELL_TEST_RECOVERY,SOURCE,WELL_TEST,UWI
WELL_TEST_RECOVERY,UWI,WELL_TEST,RUN_NUM
WELL_TEST_CUSHION,RUN_NUM,WELL_TEST,RUN_NUM
WELL_TEST_CUSHION,TEST_TYPE,WELL_TEST,TEST_NUM
WELL_TEST_CUSHION,TEST_TYPE,WELL_TEST,RUN_NUM
WELL_TEST_CUSHION,TEST_TYPE,WELL_TEST,TEST_TYPE
WELL_TEST_CUSHION,UWI,WELL_TEST,SOURCE
WELL_TEST_COMPUT_ANAL,TEST_NUM,WELL_TEST,TEST_NUM
WELL_TEST_COMPUT_ANAL,RUN_NUM,WELL_TEST,TEST_TYPE
WELL_TEST_COMPUT_ANAL,RUN_NUM,WELL_TEST,UWI
WELL_TEST_COMPUT_ANAL,TEST_TYPE,WELL_TEST,UWI
WELL_PRESSURE,WELL_TEST_SOURCE,WELL_TEST,TEST_TYPE
WELL_PRESSURE,WELL_TEST_RUN_NUM,WELL_TEST,UWI
WELL_PRESSURE,UWI,WELL_TEST,TEST_NUM
WELL_PRESSURE,UWI,WELL_TEST,UWI
WELL_ACTIVITY_COMPONENT,WELL_TEST_TYPE,WELL_TEST,SOURCE
SAMPLE_ANAL_COMPONENT,WELL_TEST_SOURCE,WELL_TEST,SOURCE
SAMPLE_ANAL_COMPONENT,UWI,WELL_TEST,TEST_NUM
SAMPLE_ANAL_COMPONENT,TEST_NUM,WELL_TEST,TEST_NUM
WELL_TEST_RECORDER,TEST_TYPE,WELL_TEST,TEST_TYPE
WELL_TEST_RECORDER,SOURCE,WELL_TEST,TEST_TYPE
WELL_TEST_PRESS_MEAS,RUN_NUM,WELL_TEST,SOURCE
WELL_TEST_PERIOD,RUN_NUM,WELL_TEST,SOURCE
WELL_TEST_PERIOD,TEST_TYPE,WELL_TEST,TEST_TYPE
WELL_TEST_PERIOD,UWI,WELL_TEST,TEST_TYPE
WELL_TEST_MUD,TEST_NUM,WELL_TEST,TEST_TYPE
WELL_TEST_MUD,RUN_NUM,WELL_TEST,SOURCE
WELL_TEST_MUD,TEST_TYPE,WELL_TEST,RUN_NUM
WELL_TEST_MUD,UWI,WELL_TEST,SOURCE
WELL_TEST_FLOW_MEAS,RUN_NUM,WELL_TEST,TEST_TYPE
WELL_TEST_EQUIPMENT,TEST_NUM,WELL_TEST,RUN_NUM
WELL_SIEVE_SCREEN,SOURCE,WELL_SIEVE_ANALYSIS,ANALYSIS_OBS_NO
WELL_SIEVE_SCREEN,SOURCE,WELL_SIEVE_ANALYSIS,UWI
WELL_SHOW_REMARK,SHOW_TYPE,WELL_SHOW,UWI
WELL_SHOW_REMARK,SHOW_SOURCE,WELL_SHOW,SHOW_OBS_NO
WELL_PRESSURE_AOF_4PT,AOF_OBS_NO,WELL_PRESSURE_AOF,SOURCE
WELL_PRESSURE_AOF_4PT,SOURCE,WELL_PRESSURE_AOF,AOF_OBS_NO
WELL_PRESSURE_AOF_4PT,SOURCE,WELL_PRESSURE_AOF,UWI
WELL_PRESSURE_BH,PRESSURE_OBS_NO,WELL_PRESSURE,UWI
WELL_PRESSURE_AOF,PRESSURE_OBS_NO,WELL_PRESSURE,SOURCE
WELL_LICENSE,PERMIT_TYPE,WELL_PERMIT_TYPE,PERMIT_TYPE
WELL_PERF_REMARK,PERFORATION_SOURCE,WELL_PERFORATION,SOURCE
WELL_PERF_REMARK,UWI,WELL_PERFORATION,SOURCE
WELL_ACTIVITY_COMPONENT,PERFORATION_SOURCE,WELL_PERFORATION,PERFORATION_OBS_NO
LITH_MEASURED_SEC,NODE_ID,WELL_NODE,NODE_ID
LEGAL_OFFSHORE_LOC,WELL_NODE_ID,WELL_NODE,NODE_ID
LEGAL_NORTH_SEA_LOC,WELL_NODE_ID,WELL_NODE,NODE_ID
WELL_HORIZ_DRILL_POE,NODE_ID,WELL_NODE,NODE_ID
LEGAL_DLS_LOC,WELL_NODE_ID,WELL_NODE,NODE_ID
LEGAL_CARTER_LOC,WELL_NODE_ID,WELL_NODE,NODE_ID
WELL_MUD_PROPERTY,UWI,WELL_MUD_SAMPLE,SAMPLE_ID
WELL_MUD_PROPERTY,UWI,WELL_MUD_SAMPLE,SOURCE
WELL_LOG_TRIP_REMARK,JOB_SOURCE,WELL_LOG_TRIP,UWI
WELL_LOG_CURVE,TRIP_OBS_NO,WELL_LOG_TRIP,TRIP_OBS_NO
WELL_LOG_CURVE,JOB_ID,WELL_LOG_TRIP,TRIP_OBS_NO
WELL_LOG_CURVE,JOB_ID,WELL_LOG_TRIP,UWI
WELL_LOG,TRIP_OBS_NO,WELL_LOG_TRIP,TRIP_OBS_NO
WELL_LOG,TRIP_OBS_NO,WELL_LOG_TRIP,UWI
WELL_LOG,UWI,WELL_LOG_TRIP,UWI
WELL_LOG_PASS,JOB_ID,WELL_LOG_TRIP,JOB_ID
WELL_LOG_PASS,SOURCE,WELL_LOG_TRIP,UWI
WELL_LOG_PARM_ARRAY,PARAMETER_SEQ_NO,WELL_LOG_PARM,WELL_LOG_SOURCE
WELL_LOG_PARM_ARRAY,WELL_LOG_SOURCE,WELL_LOG_PARM,WELL_LOG_SOURCE
WELL_LOG_PARM_ARRAY,UWI,WELL_LOG_PARM,PARAMETER_SEQ_NO
WELL_LOG_PARM_ARRAY,UWI,WELL_LOG_PARM,UWI
WELL_LOG_TRIP,SOURCE,WELL_LOG_JOB,SOURCE
WELL_LOG_TRIP,UWI,WELL_LOG_JOB,SOURCE
BA_PREFERENCE_LEVEL,WL_PARAMETER_ID,WELL_LOG_DICT_PARM,DICTIONARY_ID
WELL_LOG_DICT_PARM_CLS,DICTIONARY_ID,WELL_LOG_DICT_PARM,PARAMETER_ID
BA_PREFERENCE_LEVEL,WL_DICT_CURVE_ID,WELL_LOG_DICT_CURVE,DICT_CURVE_ID
WELL_LOG,DICTIONARY_ID,WELL_LOG_DICTIONARY,DICTIONARY_ID
WELL_LOG_CURVE_SCALE,CURVE_ID,WELL_LOG_DGTZ_CURVE,DIGITAL_CURVE_ID
WELL_LOG_CURVE_SCALE,UWI,WELL_LOG_DGTZ_CURVE,DIGITAL_CURVE_ID
WELL_LOG_CURVE_PROC,UWI,WELL_LOG_CURVE_SPLICE,CURVE_ID
WELL_LOG_CURVE,WELL_LOG_ID,WELL_LOG_CURVE_FRAME,WELL_LOG_SOURCE
WELL_LOG_CURVE,FRAME_ID,WELL_LOG_CURVE_FRAME,FRAME_ID
WELL_LOG_CURVE,UWI,WELL_LOG_CURVE_FRAME,FRAME_ID
WELL_LOG_CRV_CLS_XREF,PARENT_CURVE_CLASS_ID,WELL_LOG_CURVE_CLASS,CURVE_CLASS_ID
WELL_LOG_CLS_CRV_CLS,CURVE_CLASS_ID,WELL_LOG_CURVE_CLASS,CURVE_CLASS_ID
WELL_LOG_AXIS_COORD,UWI,WELL_LOG_CURVE_AXIS,AXIS_ID
WELL_LOG_CURVE_PROC,CURVE_ID,WELL_LOG_CURVE,UWI
WELL_LOG_CURVE,INDEX_CURVE_ID,WELL_LOG_CURVE,CURVE_ID
WELL_LOG_CURVE,INDEX_CURVE_ID,WELL_LOG_CURVE,UWI
STRAT_WELL_ACQTN,UWI,WELL_LOG_CURVE,CURVE_ID
STRAT_FIELD_ACQTN,UWI,WELL_LOG_CURVE,CURVE_ID
STRAT_FIELD_ACQTN,UWI,WELL_LOG_CURVE,UWI
INT_SET_COMPONENT,WELL_LOG_CURVE_ID,WELL_LOG_CURVE,UWI
ENT_COMPONENT,UWI,WELL_LOG_CURVE,UWI
WELL_LOG_CURVE_SPLICE,UWI,WELL_LOG_CURVE,CURVE_ID
WELL_ACTIVITY_COMPONENT,WELL_LOG_ID,WELL_LOG,WELL_LOG_ID
WELL_ACTIVITY_COMPONENT,UWI,WELL_LOG,SOURCE
RM_INFO_ITEM_CONTENT,WELL_LOG_SOURCE,WELL_LOG,SOURCE
RM_INFO_ITEM_CONTENT,UWI,WELL_LOG,WELL_LOG_ID
ENT_COMPONENT,UWI,WELL_LOG,UWI
WELL_LOG_PARM,UWI,WELL_LOG,SOURCE
WELL_LICENSE_VIOLATION,CONDITION_ID,WELL_LICENSE_COND,CONDITION_ID
WELL_LICENSE_VIOLATION,CONDITION_ID,WELL_LICENSE_COND,LICENSE_ID
WELL_LICENSE_VIOLATION,CONDITION_ID,WELL_LICENSE_COND,UWI
WELL_LICENSE_VIOLATION,LICENSE_ID,WELL_LICENSE,LICENSE_ID
WELL_LICENSE_REMARK,UWI,WELL_LICENSE,UWI
WELL_LICENSE_COND,LICENSE_ID,WELL_LICENSE,SOURCE
SF_COMPONENT,WELL_LICENSE_SOURCE,WELL_LICENSE,UWI
SF_COMPONENT,UWI,WELL_LICENSE,UWI
PPDM_RULE_COMPONENT,WELL_LICENSE_ID,WELL_LICENSE,UWI
PPDM_METRIC_COMPONENT,UWI,WELL_LICENSE,LICENSE_ID
OBLIGATION_COMPONENT,WELL_LICENSE_SOURCE,WELL_LICENSE,UWI
OBLIGATION_COMPONENT,WELL_LICENSE_ID,WELL_LICENSE,SOURCE
LAND_SALE_REQUEST,WELL_SOURCE,WELL_LICENSE,LICENSE_ID
LAND_SALE_REQUEST,WELL_SOURCE,WELL_LICENSE,SOURCE
CONSENT_COMPONENT,WELL_LICENSE_SOURCE,WELL_LICENSE,LICENSE_ID
WELL_HORIZ_DRILL_SPOKE,KICKOFF_POINT_OBS_NO,WELL_HORIZ_DRILL_KOP,KICKOFF_POINT_OBS_NO
WELL_HORIZ_DRILL_SPOKE,UWI,WELL_HORIZ_DRILL_KOP,SOURCE
WELL_HORIZ_DRILL_POE,UWI,WELL_HORIZ_DRILL,SOURCE
RM_INFO_ITEM_CONTENT,UWI,WELL_DRILL_REPORT,REPORT_ID
FIN_COMPONENT,WELL_DRILL_PERIOD_OBS_NO,WELL_DRILL_PERIOD_SERV,SERVICE_SEQ_NO
FIN_COMPONENT,WELL_DRILL_PERIOD_OBS_NO,WELL_DRILL_PERIOD_SERV,PERIOD_OBS_NO
FIN_COMPONENT,WELL_DRILL_PERIOD_OBS_NO,WELL_DRILL_PERIOD_SERV,UWI
FIN_COMPONENT,UWI,WELL_DRILL_PERIOD_SERV,UWI
HSE_INCIDENT_BA,PERIOD_OBS_NO,WELL_DRILL_PERIOD_CREW,CREW_COMPANY_BA_ID
HSE_INCIDENT_BA,PERIOD_OBS_NO,WELL_DRILL_PERIOD_CREW,PERIOD_OBS_NO
WELL_DRILL_WEATHER,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI
WELL_DRILL_REMARK,END_PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI
WELL_DRILL_PIPE_INV,UWI,WELL_DRILL_PERIOD,PERIOD_OBS_NO
WELL_DRILL_PERIOD_VESSEL,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI
WELL_DRILL_ADD_INV,UWI,WELL_DRILL_PERIOD,UWI
WELL_ACTIVITY_COMPONENT,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI
WELL_ACTIVITY_CAUSE,UWI,WELL_DRILL_PERIOD,PERIOD_OBS_NO
WELL_ACTIVITY,UWI,WELL_DRILL_PERIOD,UWI
WELL_DRILL_CHECK,PERIOD_OBS_NO,WELL_DRILL_PERIOD,PERIOD_OBS_NO
WELL_DRILL_CHECK,UWI,WELL_DRILL_PERIOD,PERIOD_OBS_NO
WELL_DRILL_ASSEMBLY_PER,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI
WELL_BA_SERVICE,UWI,WELL_DRILL_PERIOD,PERIOD_OBS_NO
WELL_AIR_DRILL_PERIOD,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI
WELL_ACTIVITY_COMPONENT,MAINT_EQUIPMENT_ID,WELL_DRILL_EQUIPMENT,EQUIPMENT_ID
WELL_ACTIVITY_COMPONENT,UWI,WELL_DRILL_EQUIPMENT,EQUIPMENT_ID
WELL_DRILL_INT_DETAIL,BIT_SOURCE,WELL_DRILL_BIT_INTERVAL,UWI
WELL_DRILL_BIT_PERIOD,BIT_INTERVAL_OBS_NO,WELL_DRILL_BIT_INTERVAL,SOURCE
WELL_DRILL_BIT_PERIOD,UWI,WELL_DRILL_BIT_INTERVAL,UWI
WELL_DRILL_BIT_JET,BIT_SOURCE,WELL_DRILL_BIT_INTERVAL,BIT_INTERVAL_OBS_NO
WELL_DRILL_BIT_CONDITION,BIT_INTERVAL_OBS_NO,WELL_DRILL_BIT_INTERVAL,BIT_INTERVAL_OBS_NO
WELL_DRILL_BIT_CONDITION,BIT_INTERVAL_OBS_NO,WELL_DRILL_BIT_INTERVAL,SOURCE
WELL_DRILL_BIT_CONDITION,UWI,WELL_DRILL_BIT_INTERVAL,BIT_INTERVAL_OBS_NO
WELL_DIR_SRVY_STATION,UWI,WELL_DIR_SRVY,SOURCE
RM_INFO_ITEM_CONTENT,WDS_UWI,WELL_DIR_SRVY,SURVEY_ID
LITH_SAMPLE_COLLECTION,WELL_SURVEY_SOURCE,WELL_DIR_SRVY,SURVEY_ID
LITH_SAMPLE_COLLECTION,WELL_SURVEY_ID,WELL_DIR_SRVY,SURVEY_ID
WELL_CORE_SAMPLE_RMK,SAMPLE_ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,SAMPLE_ANALYSIS_OBS_NO
WELL_CORE_SAMPLE_RMK,SAMPLE_ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,SAMPLE_NUM
WELL_CORE_SAMPLE_RMK,SAMPLE_ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,UWI
WELL_CORE_SAMPLE_RMK,SAMPLE_NUM,WELL_CORE_SAMPLE_ANAL,ANALYSIS_OBS_NO
WELL_CORE_SAMPLE_RMK,CORE_ID,WELL_CORE_SAMPLE_ANAL,CORE_ID
WELL_CORE_SAMPLE_RMK,UWI,WELL_CORE_SAMPLE_ANAL,SAMPLE_ANALYSIS_OBS_NO
WELL_CORE_SAMPLE_DESC,SAMPLE_ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,UWI
WELL_CORE_SAMPLE_DESC,SAMPLE_NUM,WELL_CORE_SAMPLE_ANAL,SAMPLE_NUM
WELL_CORE_SAMPLE_DESC,ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,UWI
WELL_CORE_SAMPLE_DESC,SOURCE,WELL_CORE_SAMPLE_ANAL,CORE_ID
WELL_CORE_SAMPLE_DESC,UWI,WELL_CORE_SAMPLE_ANAL,SAMPLE_NUM
WELL_CORE_SAMPLE_DESC,UWI,WELL_CORE_SAMPLE_ANAL,UWI
WELL_CORE_STRAT_UNIT,DESCRIPTION_OBS_NO,WELL_CORE_DESCRIPTION,CORE_ID
WELL_CORE_STRAT_UNIT,SOURCE,WELL_CORE_DESCRIPTION,UWI
WELL_CORE_SAMPLE_ANAL,ANALYSIS_OBS_NO,WELL_CORE_ANALYSIS,CORE_ID
WELL_CORE_ANAL_REMARK,UWI,WELL_CORE_ANALYSIS,CORE_ID
WELL_CORE_ANAL_METHOD,ANALYSIS_OBS_NO,WELL_CORE_ANALYSIS,UWI
WELL_CORE_ANAL_METHOD,CORE_ID,WELL_CORE_ANALYSIS,ANALYSIS_OBS_NO
WELL_CORE_ANAL_METHOD,SOURCE,WELL_CORE_ANALYSIS,SOURCE
WELL_CORE_SHIFT,SOURCE,WELL_CORE,CORE_ID
WELL_CORE_REMARK,CORE_ID,WELL_CORE,CORE_ID
WELL_CORE_REMARK,UWI,WELL_CORE,CORE_ID
WELL_CORE_ANALYSIS,CORE_ID,WELL_CORE,UWI
WELL_CORE_ANALYSIS,UWI,WELL_CORE,UWI
STRAT_FIELD_ACQTN,UWI,WELL_CORE,CORE_ID
STRAT_FIELD_ACQTN,CORE_SOURCE,WELL_CORE,UWI
RM_INFO_ITEM_CONTENT,WC_CORE_ID,WELL_CORE,SOURCE
LITH_SAMPLE_COLLECTION,WELL_CORE_ID,WELL_CORE,UWI
WELL_TREATMENT,COMPLETION_OBS_NO,WELL_COMPLETION,SOURCE
WELL_TREATMENT,COMPLETION_OBS_NO,WELL_COMPLETION,UWI
WELL_TEST,COMPLETION_OBS_NO,WELL_COMPLETION,SOURCE
WELL_PLUGBACK,COMPLETION_OBS_NO,WELL_COMPLETION,SOURCE
WELL_PERFORATION,COMPLETION_SOURCE,WELL_COMPLETION,COMPLETION_OBS_NO
PR_STR_FORM_COMPLETION,COMPLETION_OBS_NO,WELL_COMPLETION,SOURCE
PR_STR_FORM_COMPLETION,COMPLETION_SOURCE,WELL_COMPLETION,SOURCE
WELL_ACTIVITY_COMPONENT,CEMENT_OBS_NO,WELL_CEMENT,WELL_TUBE_SOURCE
WELL_ACTIVITY_COMPONENT,UWI,WELL_CEMENT,TUBING_OBS_NO
WELL_ACTIVITY_COMPONENT,UWI,WELL_CEMENT,TUBING_TYPE
WELL_DRILL_PERIOD_SERV,UWI,WELL_BA_SERVICE,SERVICE_SEQ_NO
WELL_ACTIVITY_COMPONENT,UWI,WELL_BA_SERVICE,PROVIDED_BY
FIN_COMPONENT,WELL_SERVICE_SEQ_NO,WELL_BA_SERVICE,SERVICE_SEQ_NO
FIN_COMPONENT,WELL_SERVICE_PROVIDED_BY,WELL_BA_SERVICE,UWI
WELL_AIR_DRILL_PERIOD,AIR_DRILL_OBS_NO,WELL_AIR_DRILL_INTERVAL,AIR_DRILL_SOURCE
WELL_AIR_DRILL_PERIOD,AIR_DRILL_OBS_NO,WELL_AIR_DRILL_INTERVAL,UWI
WELL_AIR_DRILL_PERIOD,UWI,WELL_AIR_DRILL_INTERVAL,UWI
WELL_AIR_DRILL_INTERVAL,UWI,WELL_AIR_DRILL,UWI
WELL_ACTIVITY_TYPE_ALIAS,ACTIVITY_TYPE,WELL_ACTIVITY_TYPE,ACTIVITY_SET_ID
CLASS_LEVEL_COMPONENT,WELL_ACTIVITY_TYPE,WELL_ACTIVITY_TYPE,ACTIVITY_SET_ID
CLASS_LEVEL_COMPONENT,WELL_ACTIVITY_SET_ID,WELL_ACTIVITY_TYPE,ACTIVITY_TYPE
WELL_ACTIVITY_TYPE_EQUIV,ACTIVITY_TYPE,WELL_ACTIVITY_TYPE,ACTIVITY_TYPE
WELL_ACTIVITY_TYPE_EQUIV,ACTIVITY_TYPE2,WELL_ACTIVITY_TYPE,ACTIVITY_TYPE
WELL_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,SOURCE
WELL_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI
WELL_ACTIVITY_DURATION,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI
WELL_ACTIVITY_DURATION,UWI,WELL_ACTIVITY,SOURCE
WELL_ACTIVITY_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
WELL_ACTIVITY_CAUSE,UWI,WELL_ACTIVITY,SOURCE
STRAT_UNIT_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI
SEIS_SET_COMPONENT,WELL_ACTIVITY_UWI,WELL_ACTIVITY,ACTIVITY_OBS_NO
SEIS_SET_COMPONENT,WELL_ACTIVITY_UWI,WELL_ACTIVITY,UWI
SEIS_INSP_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,SOURCE
SEIS_INSP_COMPONENT,UWI,WELL_ACTIVITY,UWI
SEIS_INSP_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
SEIS_INSP_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,SOURCE
SAMPLE_ANAL_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,ACTIVITY_OBS_NO
RM_INFO_ITEM_CONTENT,UWI,WELL_ACTIVITY,SOURCE
RM_INFO_ITEM_CONTENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI
RESENT_COMPONENT,UWI,WELL_ACTIVITY,UWI
RATE_SCHEDULE_COMPONENT,WELL_ACTIVITY_UWI,WELL_ACTIVITY,ACTIVITY_OBS_NO
RATE_SCHEDULE_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,SOURCE
RATE_SCHEDULE_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
PPDM_RULE_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
PPDM_METRIC_COMPONENT,WELL_ACTIVITY_UWI,WELL_ACTIVITY,ACTIVITY_OBS_NO
PDEN_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
PALEO_SUM_COMP,UWI,WELL_ACTIVITY,SOURCE
PALEO_SUM_COMP,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI
OBLIGATION_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,UWI
INT_SET_COMPONENT,UWI,WELL_ACTIVITY,UWI
HSE_INCIDENT_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,SOURCE
HSE_INCIDENT_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,UWI
HSE_INCIDENT_COMPONENT,UWI,WELL_ACTIVITY,SOURCE
FIN_COMPONENT,UWI,WELL_ACTIVITY,ACTIVITY_OBS_NO
FIN_COMPONENT,UWI,WELL_ACTIVITY,UWI
FIN_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,SOURCE
FIELD_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,ACTIVITY_OBS_NO
FACILITY_COMPONENT,WELL_ACTIVITY_UWI,WELL_ACTIVITY,UWI
FACILITY_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,SOURCE
CONTRACT_COMPONENT,UWI,WELL_ACTIVITY,SOURCE
CONSENT_COMPONENT,UWI,WELL_ACTIVITY,ACTIVITY_OBS_NO
CLASS_LEVEL_COMPONENT,WELL_ACTIVITY_UWI,WELL_ACTIVITY,SOURCE
CLASS_LEVEL_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,UWI
CLASS_LEVEL_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI
BA_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,SOURCE
APPLICATION_COMPONENT,WELL_ACTIVITY_UWI,WELL_ACTIVITY,SOURCE
APPLICATION_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,SOURCE
WELL_BA_SERVICE,UWI,WELL_ACTIVITY,UWI
SEIS_TRANS_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,ACTIVITY_OBS_NO
SEIS_TRANS_COMPONENT,UWI,WELL_ACTIVITY,ACTIVITY_OBS_NO
SEIS_TRANS_COMPONENT,UWI,WELL_ACTIVITY,SOURCE
SEIS_TRANS_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
SEIS_TRANS_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI
PROJECT_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,SOURCE
LITH_LOG_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
LAND_RIGHT_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,ACTIVITY_OBS_NO
LAND_RIGHT_COMPONENT,UWI,WELL_ACTIVITY,UWI
LAND_RIGHT_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
EQUIPMENT_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,SOURCE
BA_ORGANIZATION_COMP,ACTIVITY_OBS_NO,WELL_ACTIVITY,ACTIVITY_OBS_NO
Z_WELL_OIL_ANALYSIS,UWI,WELL,UWI
WELL_CORE,UWI,WELL,UWI
WELL_ACTIVITY,UWI,WELL,UWI
STRAT_WELL_SECTION,UWI,WELL,UWI
PROD_STRING,UWI,WELL,UWI
LITH_SAMPLE_COLLECTION,WELL_UWI,WELL,UWI
FACILITY_COMPONENT,UWI,WELL,UWI
CONTRACT_COMPONENT,UWI,WELL,UWI
WELL_LICENSE,UWI,WELL,UWI
SEIS_POINT_VERSION,UWI,WELL,UWI
LEGAL_CARTER_LOC,UWI,WELL,UWI
LAND_RIGHT_COMPONENT,UWI,WELL,UWI
STRAT_WELL_INTERP_AGE,INTERP_ID,STRAT_WELL_SECTION,UWI
STRAT_WELL_INTERP_AGE,STRAT_UNIT_ID,STRAT_WELL_SECTION,UWI
STRAT_WELL_ACQTN,UWI,STRAT_WELL_SECTION,STRAT_NAME_SET_ID
STRAT_COLUMN_ACQTN,WS_STRAT_UNIT_ID,STRAT_WELL_SECTION,INTERP_ID
STRAT_COLUMN_ACQTN,UWI,STRAT_WELL_SECTION,STRAT_UNIT_ID
STRAT_COLUMN_ACQTN,UWI,STRAT_WELL_SECTION,UWI
STRAT_ACQTN_METHOD,UWI,STRAT_WELL_SECTION,INTERP_ID
STRAT_ACQTN_METHOD,UWI,STRAT_WELL_SECTION,STRAT_NAME_SET_ID
STRAT_ACQTN_METHOD,STRAT_UNIT_ID,STRAT_WELL_SECTION,INTERP_ID
STRAT_ACQTN_METHOD,STRAT_NAME_SET_ID,STRAT_WELL_SECTION,STRAT_UNIT_ID
RM_INFO_ITEM_CONTENT,UWI,STRAT_WELL_SECTION,INTERP_ID
RM_INFO_ITEM_CONTENT,UWI,STRAT_WELL_SECTION,UWI
RM_INFO_ITEM_CONTENT,STRAT_UNIT_ID,STRAT_WELL_SECTION,INTERP_ID
RM_INFO_ITEM_CONTENT,STRAT_UNIT_ID,STRAT_WELL_SECTION,UWI
RM_INFO_ITEM_CONTENT,INTERP_ID,STRAT_WELL_SECTION,STRAT_UNIT_ID
STRAT_INTERP_CORR,UWI_STRAT_UNIT_ID_2,STRAT_WELL_SECTION,INTERP_ID
STRAT_INTERP_CORR,UWI_2,STRAT_WELL_SECTION,INTERP_ID
STRAT_INTERP_CORR,UWI_INTERP_ID_1,STRAT_WELL_SECTION,UWI
PROJECT_COMPONENT,WELL_INT_INTERP_ID,STRAT_WELL_SECTION,STRAT_UNIT_ID
Z_WELL_TOUR_OCCURRENCE,BASE_STRAT_UNIT_ID,STRAT_UNIT,STRAT_UNIT_ID
Z_WELL_TOUR_OCCURRENCE,TOP_STRAT_UNIT_ID,STRAT_UNIT,STRAT_NAME_SET_ID
Z_WELL_OIL_ANALYSIS,BASE_STRAT_UNIT_ID,STRAT_UNIT,STRAT_NAME_SET_ID
