TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME,ID
WELL_TEST_PRESSURE,TEST_TYPE,WELL_TEST_RECORDER,TEST_TYPE,7183
RM_INFO_ITEM_CONTENT,WTP_TEST_NUM,WELL_TEST_PRESSURE,PERIOD_OBS_NO,7184
RM_INFO_ITEM_CONTENT,WTP_TEST_NUM,WELL_TEST_PRESSURE,RUN_NUM,7185
RM_INFO_ITEM_CONTENT,WTP_SOURCE,WELL_TEST_PRESSURE,UWI,7186
RM_INFO_ITEM_CONTENT,WTP_RUN_NUM,WELL_TEST_PRESSURE,SOURCE,7187
RM_INFO_ITEM_CONTENT,WTP_PERIOD_TYPE,WELL_TEST_PRESSURE,TEST_NUM,7188
RM_INFO_ITEM_CONTENT,WTP_PERIOD_OBS_NO,WELL_TEST_PRESSURE,RUN_NUM,7189
RM_INFO_ITEM_CONTENT,WTP_PERIOD_OBS_NO,WELL_TEST_PRESSURE,UWI,7190
WELL_TEST_RECOVERY,PERIOD_OBS_NO,WELL_TEST_PERIOD,PERIOD_TYPE,7191
WELL_TEST_RECOVERY,PERIOD_OBS_NO,WELL_TEST_PERIOD,RUN_NUM,7192
WELL_TEST_RECOVERY,RUN_NUM,WELL_TEST_PERIOD,PERIOD_TYPE,7193
WELL_TEST_RECOVERY,RUN_NUM,WELL_TEST_PERIOD,TEST_TYPE,7194
WELL_TEST_RECOVERY,TEST_TYPE,WELL_TEST_PERIOD,PERIOD_TYPE,7195
WELL_TEST_RECOVERY,SOURCE,WELL_TEST_PERIOD,RUN_NUM,7196
WELL_TEST_RECOVERY,UWI,WELL_TEST_PERIOD,TEST_TYPE,7197
WELL_TEST_ANALYSIS,PERIOD_OBS_NO,WELL_TEST_PERIOD,TEST_NUM,7198
WELL_TEST_ANALYSIS,PERIOD_OBS_NO,WELL_TEST_PERIOD,SOURCE,7199
WELL_TEST_ANALYSIS,RUN_NUM,WELL_TEST_PERIOD,RUN_NUM,7200
WELL_TEST_ANALYSIS,RUN_NUM,WELL_TEST_PERIOD,TEST_TYPE,7201
WELL_TEST_ANALYSIS,SOURCE,WELL_TEST_PERIOD,TEST_NUM,7202
WELL_TEST_ANALYSIS,SOURCE,WELL_TEST_PERIOD,TEST_TYPE,7203
WELL_TEST_ANALYSIS,SOURCE,WELL_TEST_PERIOD,UWI,7204
WELL_TEST_PRESS_MEAS,PERIOD_TYPE,WELL_TEST_PERIOD,PERIOD_OBS_NO,7205
WELL_TEST_PRESS_MEAS,PERIOD_TYPE,WELL_TEST_PERIOD,PERIOD_TYPE,7206
WELL_TEST_PRESS_MEAS,PERIOD_OBS_NO,WELL_TEST_PERIOD,TEST_TYPE,7207
WELL_TEST_PRESS_MEAS,TEST_NUM,WELL_TEST_PERIOD,TEST_TYPE,7208
WELL_TEST_PRESS_MEAS,RUN_NUM,WELL_TEST_PERIOD,PERIOD_OBS_NO,7209
WELL_TEST_PRESS_MEAS,RUN_NUM,WELL_TEST_PERIOD,TEST_NUM,7210
WELL_TEST_PRESS_MEAS,SOURCE,WELL_TEST_PERIOD,PERIOD_TYPE,7211
WELL_TEST_PRESS_MEAS,SOURCE,WELL_TEST_PERIOD,TEST_NUM,7212
WELL_TEST_PRESS_MEAS,UWI,WELL_TEST_PERIOD,PERIOD_OBS_NO,7213
WELL_TEST_PRESSURE,TEST_TYPE,WELL_TEST_PERIOD,PERIOD_TYPE,7214
WELL_TEST_PRESSURE,TEST_TYPE,WELL_TEST_PERIOD,SOURCE,7215
WELL_TEST_PRESSURE,SOURCE,WELL_TEST_PERIOD,TEST_NUM,7216
WELL_TEST_FLOW_MEAS,PERIOD_TYPE,WELL_TEST_PERIOD,TEST_NUM,7217
WELL_TEST_FLOW_MEAS,TEST_NUM,WELL_TEST_PERIOD,PERIOD_OBS_NO,7218
WELL_TEST_FLOW_MEAS,RUN_NUM,WELL_TEST_PERIOD,PERIOD_OBS_NO,7219
WELL_TEST_FLOW_MEAS,TEST_TYPE,WELL_TEST_PERIOD,PERIOD_OBS_NO,7220
WELL_TEST_FLOW_MEAS,TEST_TYPE,WELL_TEST_PERIOD,TEST_NUM,7221
WELL_TEST_FLOW_MEAS,SOURCE,WELL_TEST_PERIOD,TEST_NUM,7222
WELL_TEST_FLOW_MEAS,UWI,WELL_TEST_PERIOD,PERIOD_OBS_NO,7223
WELL_TEST_FLOW,PERIOD_TYPE,WELL_TEST_PERIOD,SOURCE,7224
WELL_TEST_FLOW,PERIOD_TYPE,WELL_TEST_PERIOD,UWI,7225
WELL_TEST_FLOW,TEST_NUM,WELL_TEST_PERIOD,UWI,7226
WELL_TEST_FLOW,RUN_NUM,WELL_TEST_PERIOD,SOURCE,7227
WELL_TEST_FLOW,TEST_TYPE,WELL_TEST_PERIOD,SOURCE,7228
WELL_TEST_FLOW,UWI,WELL_TEST_PERIOD,TEST_TYPE,7229
RM_INFO_ITEM_CONTENT,WTF_TEST_TYPE,WELL_TEST_FLOW,PERIOD_TYPE,7230
RM_INFO_ITEM_CONTENT,WTF_SOURCE,WELL_TEST_FLOW,SOURCE,7231
RM_INFO_ITEM_CONTENT,WTF_RUN_NUM,WELL_TEST_FLOW,RUN_NUM,7232
RM_INFO_ITEM_CONTENT,WTF_PERIOD_TYPE,WELL_TEST_FLOW,PERIOD_TYPE,7233
RM_INFO_ITEM_CONTENT,WTF_PERIOD_TYPE,WELL_TEST_FLOW,UWI,7234
RM_INFO_ITEM_CONTENT,WTF_PERIOD_OBS_NO,WELL_TEST_FLOW,FLUID_TYPE,7235
RM_INFO_ITEM_CONTENT,WTF_PERIOD_OBS_NO,WELL_TEST_FLOW,UWI,7236
RM_INFO_ITEM_CONTENT,WTF_FLUID_TYPE,WELL_TEST_FLOW,PERIOD_OBS_NO,7237
RM_INFO_ITEM_CONTENT,WTF_FLUID_TYPE,WELL_TEST_FLOW,TEST_NUM,7238
RM_INFO_ITEM_CONTENT,WTF_FLUID_TYPE,WELL_TEST_FLOW,TEST_TYPE,7239
RM_INFO_ITEM_CONTENT,UWI,WELL_TEST_FLOW,RUN_NUM,7240
Z_WELL_WATER_ANALYSIS,WELL_TEST_SOURCE,WELL_TEST,TEST_TYPE,7241
Z_WELL_WATER_ANALYSIS,TEST_TYPE,WELL_TEST,TEST_NUM,7242
Z_WELL_WATER_ANALYSIS,TEST_TYPE,WELL_TEST,RUN_NUM,7243
Z_WELL_WATER_ANALYSIS,TEST_TYPE,WELL_TEST,TEST_TYPE,7244
Z_WELL_WATER_ANALYSIS,TEST_TYPE,WELL_TEST,SOURCE,7245
Z_WELL_WATER_ANALYSIS,TEST_NUM,WELL_TEST,SOURCE,7246
Z_WELL_WATER_ANALYSIS,RUN_NUM,WELL_TEST,UWI,7247
Z_WELL_WATER_ANALYSIS,UWI,WELL_TEST,SOURCE,7248
Z_WELL_GAS_ANALYSIS,WELL_TEST_SOURCE,WELL_TEST,UWI,7249
WELL_TREATMENT,WELL_TEST_SOURCE,WELL_TEST,SOURCE,7250
WELL_TREATMENT,TEST_NUM,WELL_TEST,SOURCE,7251
WELL_TEST_STRAT_UNIT,TEST_NUM,WELL_TEST,SOURCE,7252
WELL_TEST_SHUTOFF,RUN_NUM,WELL_TEST,SOURCE,7253
WELL_TEST_SHUTOFF,TEST_TYPE,WELL_TEST,TEST_TYPE,7254
WELL_TEST_SHUTOFF,SOURCE,WELL_TEST,TEST_NUM,7255
WELL_TEST_SHUTOFF,UWI,WELL_TEST,TEST_TYPE,7256
WELL_TEST_REMARK,TEST_NUM,WELL_TEST,UWI,7257
WELL_TEST_REMARK,TEST_TYPE,WELL_TEST,TEST_NUM,7258
WELL_TEST_REMARK,UWI,WELL_TEST,TEST_NUM,7259
WELL_TEST_RECOVERY,TEST_NUM,WELL_TEST,TEST_NUM,7260
WELL_TEST_RECOVERY,RUN_NUM,WELL_TEST,RUN_NUM,7261
WELL_TEST_RECOVERY,SOURCE,WELL_TEST,SOURCE,7262
WELL_TEST_RECOVERY,SOURCE,WELL_TEST,UWI,7263
WELL_TEST_RECOVERY,UWI,WELL_TEST,RUN_NUM,7264
WELL_TEST_CUSHION,RUN_NUM,WELL_TEST,RUN_NUM,7265
WELL_TEST_CUSHION,TEST_TYPE,WELL_TEST,TEST_NUM,7266
WELL_TEST_CUSHION,TEST_TYPE,WELL_TEST,RUN_NUM,7267
WELL_TEST_CUSHION,TEST_TYPE,WELL_TEST,TEST_TYPE,7268
WELL_TEST_CUSHION,UWI,WELL_TEST,SOURCE,7269
WELL_TEST_COMPUT_ANAL,TEST_NUM,WELL_TEST,TEST_NUM,7270
WELL_TEST_COMPUT_ANAL,RUN_NUM,WELL_TEST,TEST_TYPE,7271
WELL_TEST_COMPUT_ANAL,RUN_NUM,WELL_TEST,UWI,7272
WELL_TEST_COMPUT_ANAL,TEST_TYPE,WELL_TEST,UWI,7273
WELL_PRESSURE,WELL_TEST_SOURCE,WELL_TEST,TEST_TYPE,7274
WELL_PRESSURE,WELL_TEST_RUN_NUM,WELL_TEST,UWI,7275
WELL_PRESSURE,UWI,WELL_TEST,TEST_NUM,7276
WELL_PRESSURE,UWI,WELL_TEST,UWI,7277
WELL_ACTIVITY_COMPONENT,WELL_TEST_TYPE,WELL_TEST,SOURCE,7278
SAMPLE_ANAL_COMPONENT,WELL_TEST_SOURCE,WELL_TEST,SOURCE,7279
SAMPLE_ANAL_COMPONENT,UWI,WELL_TEST,TEST_NUM,7280
SAMPLE_ANAL_COMPONENT,TEST_NUM,WELL_TEST,TEST_NUM,7281
WELL_TEST_RECORDER,TEST_TYPE,WELL_TEST,TEST_TYPE,7282
WELL_TEST_RECORDER,SOURCE,WELL_TEST,TEST_TYPE,7283
WELL_TEST_PRESS_MEAS,RUN_NUM,WELL_TEST,SOURCE,7284
WELL_TEST_PERIOD,RUN_NUM,WELL_TEST,SOURCE,7285
WELL_TEST_PERIOD,TEST_TYPE,WELL_TEST,TEST_TYPE,7286
WELL_TEST_PERIOD,UWI,WELL_TEST,TEST_TYPE,7287
WELL_TEST_MUD,TEST_NUM,WELL_TEST,TEST_TYPE,7288
WELL_TEST_MUD,RUN_NUM,WELL_TEST,SOURCE,7289
WELL_TEST_MUD,TEST_TYPE,WELL_TEST,RUN_NUM,7290
WELL_TEST_MUD,UWI,WELL_TEST,SOURCE,7291
WELL_TEST_FLOW_MEAS,RUN_NUM,WELL_TEST,TEST_TYPE,7292
WELL_TEST_EQUIPMENT,TEST_NUM,WELL_TEST,RUN_NUM,7293
WELL_SIEVE_SCREEN,SOURCE,WELL_SIEVE_ANALYSIS,ANALYSIS_OBS_NO,7294
WELL_SIEVE_SCREEN,SOURCE,WELL_SIEVE_ANALYSIS,UWI,7295
WELL_SHOW_REMARK,SHOW_TYPE,WELL_SHOW,UWI,7296
WELL_SHOW_REMARK,SHOW_SOURCE,WELL_SHOW,SHOW_OBS_NO,7297
WELL_PRESSURE_AOF_4PT,AOF_OBS_NO,WELL_PRESSURE_AOF,SOURCE,7298
WELL_PRESSURE_AOF_4PT,SOURCE,WELL_PRESSURE_AOF,AOF_OBS_NO,7299
WELL_PRESSURE_AOF_4PT,SOURCE,WELL_PRESSURE_AOF,UWI,7300
WELL_PRESSURE_BH,PRESSURE_OBS_NO,WELL_PRESSURE,UWI,7301
WELL_PRESSURE_AOF,PRESSURE_OBS_NO,WELL_PRESSURE,SOURCE,7302
WELL_LICENSE,PERMIT_TYPE,WELL_PERMIT_TYPE,PERMIT_TYPE,7303
WELL_PERF_REMARK,PERFORATION_SOURCE,WELL_PERFORATION,SOURCE,7304
WELL_PERF_REMARK,UWI,WELL_PERFORATION,SOURCE,7305
WELL_ACTIVITY_COMPONENT,PERFORATION_SOURCE,WELL_PERFORATION,PERFORATION_OBS_NO,7306
LITH_MEASURED_SEC,NODE_ID,WELL_NODE,NODE_ID,7307
LEGAL_OFFSHORE_LOC,WELL_NODE_ID,WELL_NODE,NODE_ID,7308
LEGAL_NORTH_SEA_LOC,WELL_NODE_ID,WELL_NODE,NODE_ID,7309
WELL_HORIZ_DRILL_POE,NODE_ID,WELL_NODE,NODE_ID,7310
LEGAL_DLS_LOC,WELL_NODE_ID,WELL_NODE,NODE_ID,7311
LEGAL_CARTER_LOC,WELL_NODE_ID,WELL_NODE,NODE_ID,7312
WELL_MUD_PROPERTY,UWI,WELL_MUD_SAMPLE,SAMPLE_ID,7313
WELL_MUD_PROPERTY,UWI,WELL_MUD_SAMPLE,SOURCE,7314
WELL_LOG_TRIP_REMARK,JOB_SOURCE,WELL_LOG_TRIP,UWI,7315
WELL_LOG_CURVE,TRIP_OBS_NO,WELL_LOG_TRIP,TRIP_OBS_NO,7316
WELL_LOG_CURVE,JOB_ID,WELL_LOG_TRIP,TRIP_OBS_NO,7317
WELL_LOG_CURVE,JOB_ID,WELL_LOG_TRIP,UWI,7318
WELL_LOG,TRIP_OBS_NO,WELL_LOG_TRIP,TRIP_OBS_NO,7319
WELL_LOG,TRIP_OBS_NO,WELL_LOG_TRIP,UWI,7320
WELL_LOG,UWI,WELL_LOG_TRIP,UWI,7321
WELL_LOG_PASS,JOB_ID,WELL_LOG_TRIP,JOB_ID,7322
WELL_LOG_PASS,SOURCE,WELL_LOG_TRIP,UWI,7323
WELL_LOG_PARM_ARRAY,PARAMETER_SEQ_NO,WELL_LOG_PARM,WELL_LOG_SOURCE,7324
WELL_LOG_PARM_ARRAY,WELL_LOG_SOURCE,WELL_LOG_PARM,WELL_LOG_SOURCE,7325
WELL_LOG_PARM_ARRAY,UWI,WELL_LOG_PARM,PARAMETER_SEQ_NO,7326
WELL_LOG_PARM_ARRAY,UWI,WELL_LOG_PARM,UWI,7327
WELL_LOG_TRIP,SOURCE,WELL_LOG_JOB,SOURCE,7328
WELL_LOG_TRIP,UWI,WELL_LOG_JOB,SOURCE,7329
BA_PREFERENCE_LEVEL,WL_PARAMETER_ID,WELL_LOG_DICT_PARM,DICTIONARY_ID,7330
WELL_LOG_DICT_PARM_CLS,DICTIONARY_ID,WELL_LOG_DICT_PARM,PARAMETER_ID,7331
BA_PREFERENCE_LEVEL,WL_DICT_CURVE_ID,WELL_LOG_DICT_CURVE,DICT_CURVE_ID,7332
WELL_LOG,DICTIONARY_ID,WELL_LOG_DICTIONARY,DICTIONARY_ID,7333
WELL_LOG_CURVE_SCALE,CURVE_ID,WELL_LOG_DGTZ_CURVE,DIGITAL_CURVE_ID,7334
WELL_LOG_CURVE_SCALE,UWI,WELL_LOG_DGTZ_CURVE,DIGITAL_CURVE_ID,7335
WELL_LOG_CURVE_PROC,UWI,WELL_LOG_CURVE_SPLICE,CURVE_ID,7336
WELL_LOG_CURVE,WELL_LOG_ID,WELL_LOG_CURVE_FRAME,WELL_LOG_SOURCE,7337
WELL_LOG_CURVE,FRAME_ID,WELL_LOG_CURVE_FRAME,FRAME_ID,7338
WELL_LOG_CURVE,UWI,WELL_LOG_CURVE_FRAME,FRAME_ID,7339
WELL_LOG_CRV_CLS_XREF,PARENT_CURVE_CLASS_ID,WELL_LOG_CURVE_CLASS,CURVE_CLASS_ID,7340
WELL_LOG_CLS_CRV_CLS,CURVE_CLASS_ID,WELL_LOG_CURVE_CLASS,CURVE_CLASS_ID,7341
WELL_LOG_AXIS_COORD,UWI,WELL_LOG_CURVE_AXIS,AXIS_ID,7342
WELL_LOG_CURVE_PROC,CURVE_ID,WELL_LOG_CURVE,UWI,7343
WELL_LOG_CURVE,INDEX_CURVE_ID,WELL_LOG_CURVE,CURVE_ID,7344
WELL_LOG_CURVE,INDEX_CURVE_ID,WELL_LOG_CURVE,UWI,7345
STRAT_WELL_ACQTN,UWI,WELL_LOG_CURVE,CURVE_ID,7346
STRAT_FIELD_ACQTN,UWI,WELL_LOG_CURVE,CURVE_ID,7347
STRAT_FIELD_ACQTN,UWI,WELL_LOG_CURVE,UWI,7348
INT_SET_COMPONENT,WELL_LOG_CURVE_ID,WELL_LOG_CURVE,UWI,7349
ENT_COMPONENT,UWI,WELL_LOG_CURVE,UWI,7350
WELL_LOG_CURVE_SPLICE,UWI,WELL_LOG_CURVE,CURVE_ID,7351
WELL_ACTIVITY_COMPONENT,WELL_LOG_ID,WELL_LOG,WELL_LOG_ID,7352
WELL_ACTIVITY_COMPONENT,UWI,WELL_LOG,SOURCE,7353
RM_INFO_ITEM_CONTENT,WELL_LOG_SOURCE,WELL_LOG,SOURCE,7354
RM_INFO_ITEM_CONTENT,UWI,WELL_LOG,WELL_LOG_ID,7355
ENT_COMPONENT,UWI,WELL_LOG,UWI,7356
WELL_LOG_PARM,UWI,WELL_LOG,SOURCE,7357
WELL_LICENSE_VIOLATION,CONDITION_ID,WELL_LICENSE_COND,CONDITION_ID,7358
WELL_LICENSE_VIOLATION,CONDITION_ID,WELL_LICENSE_COND,LICENSE_ID,7359
WELL_LICENSE_VIOLATION,CONDITION_ID,WELL_LICENSE_COND,UWI,7360
WELL_LICENSE_VIOLATION,LICENSE_ID,WELL_LICENSE,LICENSE_ID,7361
WELL_LICENSE_REMARK,UWI,WELL_LICENSE,UWI,7362
WELL_LICENSE_COND,LICENSE_ID,WELL_LICENSE,SOURCE,7363
SF_COMPONENT,WELL_LICENSE_SOURCE,WELL_LICENSE,UWI,7364
SF_COMPONENT,UWI,WELL_LICENSE,UWI,7365
PPDM_RULE_COMPONENT,WELL_LICENSE_ID,WELL_LICENSE,UWI,7366
PPDM_METRIC_COMPONENT,UWI,WELL_LICENSE,LICENSE_ID,7367
OBLIGATION_COMPONENT,WELL_LICENSE_SOURCE,WELL_LICENSE,UWI,7368
OBLIGATION_COMPONENT,WELL_LICENSE_ID,WELL_LICENSE,SOURCE,7369
LAND_SALE_REQUEST,WELL_SOURCE,WELL_LICENSE,LICENSE_ID,7370
LAND_SALE_REQUEST,WELL_SOURCE,WELL_LICENSE,SOURCE,7371
CONSENT_COMPONENT,WELL_LICENSE_SOURCE,WELL_LICENSE,LICENSE_ID,7372
WELL_HORIZ_DRILL_SPOKE,KICKOFF_POINT_OBS_NO,WELL_HORIZ_DRILL_KOP,KICKOFF_POINT_OBS_NO,7373
WELL_HORIZ_DRILL_SPOKE,UWI,WELL_HORIZ_DRILL_KOP,SOURCE,7374
WELL_HORIZ_DRILL_POE,UWI,WELL_HORIZ_DRILL,SOURCE,7375
RM_INFO_ITEM_CONTENT,UWI,WELL_DRILL_REPORT,REPORT_ID,7376
FIN_COMPONENT,WELL_DRILL_PERIOD_OBS_NO,WELL_DRILL_PERIOD_SERV,SERVICE_SEQ_NO,7377
FIN_COMPONENT,WELL_DRILL_PERIOD_OBS_NO,WELL_DRILL_PERIOD_SERV,PERIOD_OBS_NO,7378
FIN_COMPONENT,WELL_DRILL_PERIOD_OBS_NO,WELL_DRILL_PERIOD_SERV,UWI,7379
FIN_COMPONENT,UWI,WELL_DRILL_PERIOD_SERV,UWI,7380
HSE_INCIDENT_BA,PERIOD_OBS_NO,WELL_DRILL_PERIOD_CREW,CREW_COMPANY_BA_ID,7381
HSE_INCIDENT_BA,PERIOD_OBS_NO,WELL_DRILL_PERIOD_CREW,PERIOD_OBS_NO,7382
WELL_DRILL_WEATHER,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI,7383
WELL_DRILL_REMARK,END_PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI,7384
WELL_DRILL_PIPE_INV,UWI,WELL_DRILL_PERIOD,PERIOD_OBS_NO,7385
WELL_DRILL_PERIOD_VESSEL,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI,7386
WELL_DRILL_ADD_INV,UWI,WELL_DRILL_PERIOD,UWI,7387
WELL_ACTIVITY_COMPONENT,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI,7388
WELL_ACTIVITY_CAUSE,UWI,WELL_DRILL_PERIOD,PERIOD_OBS_NO,7389
WELL_ACTIVITY,UWI,WELL_DRILL_PERIOD,UWI,7390
WELL_DRILL_CHECK,PERIOD_OBS_NO,WELL_DRILL_PERIOD,PERIOD_OBS_NO,7391
WELL_DRILL_CHECK,UWI,WELL_DRILL_PERIOD,PERIOD_OBS_NO,7392
WELL_DRILL_ASSEMBLY_PER,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI,7393
WELL_BA_SERVICE,UWI,WELL_DRILL_PERIOD,PERIOD_OBS_NO,7394
WELL_AIR_DRILL_PERIOD,PERIOD_OBS_NO,WELL_DRILL_PERIOD,UWI,7395
WELL_ACTIVITY_COMPONENT,MAINT_EQUIPMENT_ID,WELL_DRILL_EQUIPMENT,EQUIPMENT_ID,7396
WELL_ACTIVITY_COMPONENT,UWI,WELL_DRILL_EQUIPMENT,EQUIPMENT_ID,7397
WELL_DRILL_INT_DETAIL,BIT_SOURCE,WELL_DRILL_BIT_INTERVAL,UWI,7398
WELL_DRILL_BIT_PERIOD,BIT_INTERVAL_OBS_NO,WELL_DRILL_BIT_INTERVAL,SOURCE,7399
WELL_DRILL_BIT_PERIOD,UWI,WELL_DRILL_BIT_INTERVAL,UWI,7400
WELL_DRILL_BIT_JET,BIT_SOURCE,WELL_DRILL_BIT_INTERVAL,BIT_INTERVAL_OBS_NO,7401
WELL_DRILL_BIT_CONDITION,BIT_INTERVAL_OBS_NO,WELL_DRILL_BIT_INTERVAL,BIT_INTERVAL_OBS_NO,7402
WELL_DRILL_BIT_CONDITION,BIT_INTERVAL_OBS_NO,WELL_DRILL_BIT_INTERVAL,SOURCE,7403
WELL_DRILL_BIT_CONDITION,UWI,WELL_DRILL_BIT_INTERVAL,BIT_INTERVAL_OBS_NO,7404
WELL_DIR_SRVY_STATION,UWI,WELL_DIR_SRVY,SOURCE,7405
RM_INFO_ITEM_CONTENT,WDS_UWI,WELL_DIR_SRVY,SURVEY_ID,7406
LITH_SAMPLE_COLLECTION,WELL_SURVEY_SOURCE,WELL_DIR_SRVY,SURVEY_ID,7407
LITH_SAMPLE_COLLECTION,WELL_SURVEY_ID,WELL_DIR_SRVY,SURVEY_ID,7408
WELL_CORE_SAMPLE_RMK,SAMPLE_ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,SAMPLE_ANALYSIS_OBS_NO,7409
WELL_CORE_SAMPLE_RMK,SAMPLE_ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,SAMPLE_NUM,7410
WELL_CORE_SAMPLE_RMK,SAMPLE_ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,UWI,7411
WELL_CORE_SAMPLE_RMK,SAMPLE_NUM,WELL_CORE_SAMPLE_ANAL,ANALYSIS_OBS_NO,7412
WELL_CORE_SAMPLE_RMK,CORE_ID,WELL_CORE_SAMPLE_ANAL,CORE_ID,7413
WELL_CORE_SAMPLE_RMK,UWI,WELL_CORE_SAMPLE_ANAL,SAMPLE_ANALYSIS_OBS_NO,7414
WELL_CORE_SAMPLE_DESC,SAMPLE_ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,UWI,7415
WELL_CORE_SAMPLE_DESC,SAMPLE_NUM,WELL_CORE_SAMPLE_ANAL,SAMPLE_NUM,7416
WELL_CORE_SAMPLE_DESC,ANALYSIS_OBS_NO,WELL_CORE_SAMPLE_ANAL,UWI,7417
WELL_CORE_SAMPLE_DESC,SOURCE,WELL_CORE_SAMPLE_ANAL,CORE_ID,7418
WELL_CORE_SAMPLE_DESC,UWI,WELL_CORE_SAMPLE_ANAL,SAMPLE_NUM,7419
WELL_CORE_SAMPLE_DESC,UWI,WELL_CORE_SAMPLE_ANAL,UWI,7420
WELL_CORE_STRAT_UNIT,DESCRIPTION_OBS_NO,WELL_CORE_DESCRIPTION,CORE_ID,7421
WELL_CORE_STRAT_UNIT,SOURCE,WELL_CORE_DESCRIPTION,UWI,7422
WELL_CORE_SAMPLE_ANAL,ANALYSIS_OBS_NO,WELL_CORE_ANALYSIS,CORE_ID,7423
WELL_CORE_ANAL_REMARK,UWI,WELL_CORE_ANALYSIS,CORE_ID,7424
WELL_CORE_ANAL_METHOD,ANALYSIS_OBS_NO,WELL_CORE_ANALYSIS,UWI,7425
WELL_CORE_ANAL_METHOD,CORE_ID,WELL_CORE_ANALYSIS,ANALYSIS_OBS_NO,7426
WELL_CORE_ANAL_METHOD,SOURCE,WELL_CORE_ANALYSIS,SOURCE,7427
WELL_CORE_SHIFT,SOURCE,WELL_CORE,CORE_ID,7428
WELL_CORE_REMARK,CORE_ID,WELL_CORE,CORE_ID,7429
WELL_CORE_REMARK,UWI,WELL_CORE,CORE_ID,7430
WELL_CORE_ANALYSIS,CORE_ID,WELL_CORE,UWI,7431
WELL_CORE_ANALYSIS,UWI,WELL_CORE,UWI,7432
STRAT_FIELD_ACQTN,UWI,WELL_CORE,CORE_ID,7433
STRAT_FIELD_ACQTN,CORE_SOURCE,WELL_CORE,UWI,7434
RM_INFO_ITEM_CONTENT,WC_CORE_ID,WELL_CORE,SOURCE,7435
LITH_SAMPLE_COLLECTION,WELL_CORE_ID,WELL_CORE,UWI,7436
WELL_TREATMENT,COMPLETION_OBS_NO,WELL_COMPLETION,SOURCE,7437
WELL_TREATMENT,COMPLETION_OBS_NO,WELL_COMPLETION,UWI,7438
WELL_TEST,COMPLETION_OBS_NO,WELL_COMPLETION,SOURCE,7439
WELL_PLUGBACK,COMPLETION_OBS_NO,WELL_COMPLETION,SOURCE,7440
WELL_PERFORATION,COMPLETION_SOURCE,WELL_COMPLETION,COMPLETION_OBS_NO,7441
PR_STR_FORM_COMPLETION,COMPLETION_OBS_NO,WELL_COMPLETION,SOURCE,7442
PR_STR_FORM_COMPLETION,COMPLETION_SOURCE,WELL_COMPLETION,SOURCE,7443
WELL_ACTIVITY_COMPONENT,CEMENT_OBS_NO,WELL_CEMENT,WELL_TUBE_SOURCE,7444
WELL_ACTIVITY_COMPONENT,UWI,WELL_CEMENT,TUBING_OBS_NO,7445
WELL_ACTIVITY_COMPONENT,UWI,WELL_CEMENT,TUBING_TYPE,7446
WELL_DRILL_PERIOD_SERV,UWI,WELL_BA_SERVICE,SERVICE_SEQ_NO,7447
WELL_ACTIVITY_COMPONENT,UWI,WELL_BA_SERVICE,PROVIDED_BY,7448
FIN_COMPONENT,WELL_SERVICE_SEQ_NO,WELL_BA_SERVICE,SERVICE_SEQ_NO,7449
FIN_COMPONENT,WELL_SERVICE_PROVIDED_BY,WELL_BA_SERVICE,UWI,7450
WELL_AIR_DRILL_PERIOD,AIR_DRILL_OBS_NO,WELL_AIR_DRILL_INTERVAL,AIR_DRILL_SOURCE,7451
WELL_AIR_DRILL_PERIOD,AIR_DRILL_OBS_NO,WELL_AIR_DRILL_INTERVAL,UWI,7452
WELL_AIR_DRILL_PERIOD,UWI,WELL_AIR_DRILL_INTERVAL,UWI,7453
WELL_AIR_DRILL_INTERVAL,UWI,WELL_AIR_DRILL,UWI,7454
WELL_ACTIVITY_TYPE_ALIAS,ACTIVITY_TYPE,WELL_ACTIVITY_TYPE,ACTIVITY_SET_ID,7455
CLASS_LEVEL_COMPONENT,WELL_ACTIVITY_TYPE,WELL_ACTIVITY_TYPE,ACTIVITY_SET_ID,7456
CLASS_LEVEL_COMPONENT,WELL_ACTIVITY_SET_ID,WELL_ACTIVITY_TYPE,ACTIVITY_TYPE,7457
WELL_ACTIVITY_TYPE_EQUIV,ACTIVITY_TYPE,WELL_ACTIVITY_TYPE,ACTIVITY_TYPE,7458
WELL_ACTIVITY_TYPE_EQUIV,ACTIVITY_TYPE2,WELL_ACTIVITY_TYPE,ACTIVITY_TYPE,7459
WELL_COMPONENT,WELL_ACTIVITY_SOURCE,WELL_ACTIVITY,SOURCE,7460
WELL_COMPONENT,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI,7461
WELL_ACTIVITY_DURATION,ACTIVITY_OBS_NO,WELL_ACTIVITY,UWI,7462
